account_address,account_index,USDR,EURR,t-USDT,t-USDC
2x3anWPJdvi6AtNm2qxybgKbMe5WrngzKoTvkdXvZKXzpMTM6U,41673,0.0,0.0,0.0,0.0
2x3iZBnfnpEDdHbvN2rzzsTHMMSsj6k3WUviWexxhc2YFTA25P,26991,0.0,0.0,0.0,0.0
2x3u9mW83rUFK52L9Kn5KgTA55veXeFtSZr1HbE5HJqZp7TGNJ,73092,0.0,0.0,0.0,0.0
2x3yV1kfDbgHGFTCNdMXNCMqWs4wnCfwxAJuRvTZXhUQoXG5d4,12880,0.0,0.0,0.0,0.0
2x42UDz2atYf1MXfZeLa8eNjpPH6AfZiu4mBrtQhorsff8VDKQ,79297,0.0,0.0,0.0,0.0
2x43PzzWnh7pZcuFDmXeTn1ygqjVYkBvYkXd8egWiDDkbwS9Sy,16431,0.0,0.0,0.0,0.0
2x4UyowQG8uWFCjmdkeP4x74vwV7kxyRY6ouXgtZRSc3n7exwL,36268,0.0,0.0,0.0,0.0
2x4W7DTmw5BiYftiuFq84B1tjgicUkwzYrZQKoodNqdx4PY9WG,73339,0.0,0.0,0.0,0.0
2x4YJNdZbXSjqQpG67b8EE4MwyhQ6eGUmgDAjzCWJqAphf57CQ,69070,0.0,0.0,0.0,0.0
2x4YkuAJgW7idbRG6QXBoHkQ1t9UM7Misga746sFAkXZpAcaXg,81370,0.0,0.0,0.0,0.0
2x4gksdqw1T8ozGqkiZMCTaXHoAMb7zzAUTZHebsTuB8pUhQsc,4699,0.0,0.0,0.0,0.0
2x4j2RNduRBw9BmSkGDY7khVZs8EXe6VFRatxDfRQKPwLL3vEo,60452,0.0,0.0,0.0,0.0
2x4jJCH2qzRMJzXNawRep6Q142msekbmWxNN4xW3CD2uLCBDt5,34203,0.0,0.0,0.0,0.0
2x4u4g3AKjDFDhzPNaMHRR4oe44cQeksX3JRLv1fHCf9xyRFDc,46556,0.0,0.0,0.0,0.0
2x4uUd1dB8s1EvixacQLC6Q9nm4ECgtgLz7KEpaDpKCG1bZmfG,64142,0.0,0.0,0.0,0.0
2x4vqJKBRFW4vySYubownbciWorKCi9TL4RUhFU383F2gwUaSs,69683,0.0,0.0,0.0,0.0
2x4w69Yyv2wc7eABJScyxwis1RF3eWCqycEbNkPPaZkaDodGZW,69831,0.0,0.0,0.0,0.0
2x4zA6zZGPdAWpztiUmQWyaL44bCU9QAhN6LCLhiZbpCHjLfpt,39429,0.0,0.0,0.0,0.0
2x5D3Pg4fCxfUMnEecSUMrEsLqNe9Xdag471k5FCEvXWoxdDZc,251,0.0,0.0,0.0,0.0
2x5HF5rUKyzbPh35oNfBa2tEKoF5aPzG9tYKJWtzPgf86SMMH5,85368,0.0,0.0,0.0,0.0
2x5K3f6vZGCzRqxs4L3qZ1WgcMMyzwNmL13mJoYEhGbNM13Bpf,65091,0.0,0.0,0.0,0.0
2x5XrwZFKZdgTACNBge8fZD4agLLSCL2NpmtA5Y1jh5ycAdovY,52229,0.0,0.0,0.0,0.0
2x5bSh7aU9rJCgys8F6v6YnrN7S9yhjMYC2dnJsXgKY8usEnGv,1126,0.0,0.0,0.0,0.0
2x5dGPyfvshvmAeSobjYuYHGi8CHM35wGsL48nqKxMMKiqhcvA,15002,0.0,0.0,0.0,0.0
2x5oMwfoy9MECzgqUNkkgF4WEGSUWhbbGdgAnT2JNyUzmmgVHM,36709,0.0,0.0,0.0,0.0
2x5pCahowKmuBzJjkFaPtyg3zGwqkX4EotHvyT7z7n6MPUVe2V,52627,0.0,0.0,0.0,0.0
2x5px11vXopBvQEZJ6FG9gaeYMyyj7AdGsPXhAQsDhmmn83fSE,7843,0.0,0.0,0.0,0.0
2x5rQ1oUW47CwQcLrQXGoqQmatT9ZkXJfVxwziAcUv92cyyP1c,74226,0.0,0.0,0.0,0.0
2x5wrXpxnhAHnhvV1vufHdkHr3ddSZoA2CuoZJQSCdYd9Z4Jab,37561,0.0,0.0,0.0,0.0
2x5yYzYEDQQF6CFURRZx1PsKLxkR3DjGHPMBadc8TcKopM3svh,38064,0.0,0.0,0.0,0.0
2x62H2pnDtQbnATGN8ZUKrFAnYSn4WySd6SX8mXuspxUbHzMXc,58321,0.0,0.0,0.0,0.0
2x656H7u4maKRHxKKT8vaPdDbLvhwrTnuVA2CSSKLnb2z7fxAq,51914,0.0,0.0,0.0,0.0
2x65bE2psHTxgWTjtufKGX1WEAfZKtmCWB1FRBDfBjL2UbH49n,12302,0.0,0.0,0.0,0.0
2x67sF2bBpWMyYnMwQic3zDHr7hDuzhtqoyciCtH7XihngQ7bZ,15737,0.0,0.0,0.0,0.0
2x6AcuE2HM68ctCRp19ETh2HmxDHyLofHLZ6MfaDJ97YnWNbcR,84329,0.0,0.0,0.0,0.0
2x6J4QqJ7s3G8hNW1yWTiPTdgyvU8caUt73MArRrRPxYadrSbn,62919,0.0,0.0,0.0,0.0
2x6JeuXvvZDmKzCwv94iPVtYMTHRcm7DmKC92Zqdi4Q6d5k8CS,33344,0.0,0.0,0.0,0.0
2x6KjdwAn9C58uktL7Yxq5RjiVJd52UGJnVPYZFoDsToWdj6Rr,35557,0.0,0.0,0.0,0.0
2x6UhLbFg8kL9Ur1BBR5Jg4UpL5mAPcjmwbEnoAggmQwoi434R,9540,0.0,0.0,0.0,0.0
2x6WpgiV2GgQNwPkoD5HaukYAduTHVELCfEJpbZuakM7s3DQFf,27334,0.0,0.0,0.0,0.0
2x6dVTvkt9cdxXFSrxff4vVTp3MWBasRcLCguYcvCX24cHr3bj,36719,0.0,0.0,0.0,0.0
2x6sXc115H2QESsyWasZKu5NiKwyoCnYo72jESusTiKpestKVU,28726,0.0,0.0,0.0,0.0
2x6xyGDy8U7jcjA4C5DMptkqtWMyegQBrKtgX5DmzZjPLSzYkk,9881,0.0,0.0,0.0,0.0
2x71VN2gwJp94m2UvHjUVTyGBgFvLQXWyh4irHeiUVMg5yvjRD,68236,0.0,0.0,0.0,0.0
2x71c2nx2i73ABAo1oHEGJdCytqygHG1QqKxVM9uNxkVfEqr2S,12205,0.0,0.0,0.0,0.0
2x7C3JLwBQE7ALk95MKtrkWpACbgGq7VfSV1bKhruUGr3kwSVb,47669,0.0,0.0,0.0,0.0
2x7NSUsmgyTYsojBvHWjAcyo4ZyEnTJr3SZZVeZdE2C695RHxM,49423,0.0,0.0,0.0,0.0
2x7PygTtiR9RGy7kgAs1qdH5TaVy9kzN4dXnjiCQaqUPfAQhqh,9033,0.0,0.0,0.0,0.0
2x7Q7ttBJjyYT7h2SM56MNtzjZfpwtD5XWwK5hYUarNQBRMQJH,24616,0.0,0.0,0.0,0.0
2x7Rm5xWxWMDp5UK6qukj6wCxseW3DQH1NbRja7yB7foPw3wqm,1487,0.0,0.0,0.0,0.0
2x7TFZh9YBKdVBRreod7acYRryNhCpndfVhxJgY9amXcLQBxLQ,29863,0.0,0.0,0.0,0.0
2x7iBbsAmaXU7SRG2rjHs5sPHg7T3VNbpaxCha4XXTQ4zbngS9,50436,0.0,0.0,0.0,0.0
2x7xfu2FyyPHoHP2iYAAd4a8xRVMdhxDhhci1d9GXdgrj9Wxzv,65562,0.0,0.0,0.0,0.0
2x7y6Fvbe6EyZsqZGFeedcNQocxhJewPXjBMMXrxbpjQ6HvLxo,72770,0.0,0.0,0.0,0.0
2x86mNivhG9WFN4aDx6ybtCsUnUTWDZ1NXYA3yyjkZ6GT287JL,30144,0.0,0.0,0.0,0.0
2x88KECzwRxdFuttBMwmwNjM8vED3TLNqQgmLS6A1Kz5gH1HAc,58549,0.0,0.0,0.0,0.0
2x8Eyq5krghrRbpzxbRwgcinzrPYhwtWkteYpwpQRDMe9Cr7bm,39704,0.0,0.0,0.0,0.0
2x8Fw17tTQDyWxnjStgv5Z8no2irHvjPKk1svWiq3ufPGAYc67,35218,0.0,0.0,0.0,0.0
2x8Jb6fR5gZyTzo4nojdZCyY9NetQ6Qq34Dnzj9FYDGno28Y9B,70721,0.0,0.0,0.0,0.0
2x8N1kVc4P3Qe6ry3i3Ti6ZGFLCazeG42uaFx9L9eds5NUoQgZ,63366,0.0,0.0,0.0,0.0
2x8QJ44mKXfWm84vidYxZmarh4BoTDDjo6LD2NBmcYpxsepvBg,83781,0.0,0.0,0.0,0.0
2x8VijHszR1vP6NNwk1GGkxAt4aAVrqCJ1h17a77kbyeAEQG1u,45575,0.0,0.0,0.0,0.0
2x8Xjvju4tkp2HACnsrBaD8w9WcqG8fRWZSnEeaiKYEMtViTe3,50471,0.0,0.0,0.0,0.0
2x8amPQKy7t67rQ1TmzNQsQhJbeKsBLqjrC4CPHPLfbu6CeRxE,71982,0.0,0.0,0.0,0.0
2x8cBEGxVFHB2hqNHbHuZLbiJvwNKWNToevma1DyRbWFzL6Qb3,15543,0.0,0.0,0.0,0.0
2x8gcHZwFExHXVdPyowULmjRDsuC1pdCrkZBgeb56wBPPo2udm,1524,0.0,0.0,0.0,0.0
2x8mHS59kPeeLEVm6VJKGr7GfC9f5jPYryLZFj1Xj4DKg1YegQ,74726,0.0,0.0,0.0,0.0
2x8mKuc7R2VvUY1tvSrtMHVBW2Z1SVyE7DV24exogfsEizFFGA,69393,0.0,0.0,0.0,0.0
2x8q5vXBbydyYFnLwijFhc2Y7UoqeqBgjZpPzRM36a6K5txG6B,68940,0.0,0.0,0.0,0.0
2x8rKmmKrxhrBgLJqAqtfhtB8ubcSkNH4iu3srJbAUjCxAA4B5,8441,0.0,0.0,0.0,0.0
2x8xTcW5rckk2qufPbvQNsgobwSSeEnzMxPNUyeZsPn6htYAhB,53132,0.0,0.0,0.0,0.0
2x8yEZcRAbPmcQeowkGvbDR2wDZnsJ3FGpxXZCbc4VMMbS4R8n,47350,0.0,0.0,0.0,0.0
2x9RuNiDQXDS8dvKtR3GTxyD6u77CuUG2x7yTqMpKYa4z8GWd5,22869,0.0,0.0,0.0,0.0
2x9XApx1LFFtAJMUGLnkfa9sp83uLbUUf3YNBriMAJnFZemiaG,38537,0.0,0.0,0.0,0.0
2x9a7tmTSabbSgySYxWwkCRJaABTTF1ACEqaaDegKTmwp1sQfd,8301,0.0,0.0,0.0,0.0
2x9gKagrBueKsdaPStzWwHo2jthUb1pVAzzt7oNfF7iKXNdr94,10293,0.0,0.0,0.0,0.0
2x9gg2eh3YwpJfF9mABCGVwFzPQxjHm6EGNY7fZkWksQEwCaF9,40939,0.0,0.0,0.0,0.0
2x9hfTp4N7dsNrX2sFspAuR9nxPvNPrWvDoP3w1kMMt3xGFiWi,47165,0.0,0.0,0.0,0.0
2x9juqCyeX7xtHrxKCBG1hqLgxU2miknS8b65DyaNUp5sTbZa2,82035,0.0,0.0,0.0,0.0
2x9mP8cb19RJhxeM7nUJeiVMyf7CSZsRYqv8Mnp28qNa9v6qat,67798,0.0,0.0,0.0,0.0
2x9qE4qWrC8jd6As2rKBHJ9nFBsT4NDKHLpNFw2eahZqU9wGA3,25000,0.0,0.0,0.0,0.0
2x9qxHkArTuHp6AbEp8ti6fautmpB7neF89vtDTbuupUQKnDqp,21403,0.0,0.0,0.0,0.0
2xA8yrAEP42xhF8H47LJCqqyDa25rpnAxmKkPHa4RQG4KuPkNM,77984,0.0,0.0,0.0,0.0
2xAFEZz7rqvf8e6StkAGXh7gxTTQy7JJWZEpXuSCbPKfvcVqUH,53724,0.0,0.0,0.0,0.0
2xAHdjM5ngzyvunM6NhSxsbZkpgBdDCivrwWiwX3hWn4cvgLmq,66032,0.0,0.0,0.0,0.0
2xALXAV25ck9j2VLAq8H5nS99K5CeWuaUKQYjyGb8anJMPVjwH,45247,0.0,0.0,0.0,0.0
2xALmP1S3XRXmPRx3kzLrHgL2PqJoJDEW5em5ACmQqAqj8uYRt,67316,0.0,0.0,0.0,0.0
2xAMFLgwzHRy1TcxQNj6SdvYUcxXNZBWQrVZ8cYqWEB9vCzVuE,65923,0.0,0.0,0.0,0.0
2xAaen8ZPkp5UKCpQX61VpYyAn8TZPDkqw2AyvcXpP6XvK82Xx,3483,0.0,0.0,0.0,0.0
2xAmQr7CLAcXErPs2KrnbZWKBeNjaZeuRYdSjhie8XpwXpn9FG,49035,0.0,0.0,0.0,0.0
2xAmoAbwiPKc6uDs24HD5VYPekejiUiYWVyMSZLGinzzo3PF3j,10607,0.0,0.0,0.0,0.0
2xAzQbxwr4gvHNa416QK6BBH5gxqmNyUjVqR6WxNxcTr45DuE1,50636,0.0,0.0,0.0,0.0
2xBCh4oFP5n6eYZ5W9bnnpxgw8nDh3seME4uXM7YnVdbTnaaD2,65920,0.0,0.0,0.0,0.0
2xBGMAiDKR2hSJ37JM7tSvZVEAV4SdvSPneJAiv7D1e9785js3,72727,0.0,0.0,0.0,0.0
2xBLr1bosK5NEQJTW9q1GHsmmuDgLrjAAzC8CSUBJc55AwVsw5,86825,0.0,0.0,0.0,0.0
2xBThhayX4bfy3uVrdHMLfLrQSCTsjbezvWeDhKak4uEMLePYu,8043,0.0,0.0,0.0,0.0
2xBVEmBnWamqE4JYeasqr11BAx9kr4xgmFsPJ6t1vsXcSceBAr,6644,0.0,0.0,0.0,0.0
2xBbTruJi6nHxGrEPW3ruQFktUPoLurWvtLNX17FwrDm6D6ZAF,35790,0.0,0.0,0.0,0.0
2xBcL45eZFA5VqYsreh3VH7vydbZ4rgnudDW88ZBGsURoCJSjt,80977,0.0,0.0,0.0,0.0
2xBhH1UDZDzhc8eyau3ZPiFnH3jE8aJywZ79RXgEuYw4z6Pvnb,43008,0.0,0.0,0.0,0.0
2xBhSXuz3Fbk6rGqe2ktP6uBgoxWNJ4vR3jn7hX7Q1yRKGJBCi,4489,0.0,0.0,0.0,0.0
2xBmwtc8EY1AsVeu7Srs81SFjSqVvwnw12Hact2PNB8xwezf9b,999,0.0,0.0,0.0,0.0
2xBpuqKxqyGmCUq7qeVjWKmey8emx53z1maKQdoVsm95cTvkiq,57749,0.0,0.0,0.0,0.0
2xBu4HPruongz8g5tGQUz1TCyBdSVftGsTn7my34SVa1XBvxZv,55367,0.0,0.0,0.0,0.0
2xCNc4m3mGaZYCzgu74UeQtUtmcm7DonsD488gGc1KMJwYM7hz,58577,0.0,0.0,0.0,0.0
2xCQYRwnzEXcGxgvMkYCQDssGe3aXgQVv9F314w4xQPY1qf6GL,44583,0.0,0.0,0.0,0.0
2xCS4VSVwbgi2Sq1SNpyAnaCqDLMWKb8qHvuE5rED97fdV5bmg,26375,0.0,0.0,0.0,0.0
2xCT1dGHGRpbcFGiFFJgukL793svADKe8tLG12sFjZ5jQWEUZf,74120,0.0,0.0,0.0,0.0
2xCTChyBUEaDtinAQQerYyM6FAkcHEEy4gYJkLVH26s8j8saye,82169,0.0,0.0,0.0,0.0
2xCTnhBqp7jG2CV7MDzkZJpMR56fuCEP6y5mPD9F2HP65s4NRs,65138,0.0,0.0,0.0,0.0
2xCU9oqCqvZ4xHf59JkhKPpY7LndeNJc5AArZPysufvoNn2Sb8,68026,0.0,0.0,0.0,0.0
2xCWeLEidzWJVKmMWU4UtpshveKVNdLhahAhKfSnh8Sj6x18rR,20323,0.0,0.0,0.0,0.0
2xCXL3wT2fYTK6mpMGGbwBqnQ6RZkgkPPZV4EH9zH3wGDEiUCn,53367,0.0,0.0,0.0,0.0
2xCXpa4jpQ6MoMt644DHyb2VbkA6FjbEqcFR1YDP7diUwA8pEQ,65524,0.0,0.0,0.0,0.0
2xCYyWkMpp5DXfHaGMwvehQaaz9ADCAKtJdEEBBWzENi6mwfTe,779,0.0,0.0,0.0,0.0
2xCkS7KKZmn6ZyEFwXZPRQcnttokvgzD9re7fEWU9f5eGwCBes,74215,0.0,0.0,0.0,0.0
2xCmCY4hNeHK8uHcA4zjMLRfvGvNSBBRza9BbqrFKmF6q8eoTf,35714,0.0,0.0,0.0,0.0
2xCmMYYn91nvyVsrdXndwoY4Us2YJZcJUN8dCSvr3mZAaY4QPR,42381,0.0,0.0,0.0,0.0
2xCnnvS4SVzfbm4WGUoVJKoUjy53GVBkxQVhhohFb1QmY81v9A,12748,0.0,0.0,0.0,0.0
2xD4DAzRGk4yDvVLaVTBC3GAoFS3kMpDs9jpFN1G8DgeEj8DpC,73478,0.0,0.0,0.0,0.0
2xDApxJ2k2YSALKAxa5JYaNr1kjn6LroPMLxn8nMZPo1wnV9Da,43225,0.0,0.0,0.0,0.0
2xDMsjapCh3DUTvtTDQoaSJrPJyc3jUvDTTTJWZSsq3RPxTHN7,70872,0.0,0.0,0.0,0.0
2xDR7BQUH3FU9LjyTeppfSeYcw5JiDUPmNLdehHg9MrSKc3iPh,60314,0.0,0.0,0.0,0.0
2xDUDcTtybbSFf62HqMvmMPm9Au77AvhyvFzcP2QF7VSQG8mmA,71059,0.0,0.0,0.0,0.0
2xDgrms3hLdxrkgJerURNKJeyABtFdN8oMCTQjJNwmtvpSMe1k,19847,0.0,0.0,0.0,0.0
2xDqVpYub21ZEqo4Yu9PuPS3CqFYaxRuYpwhEmDMnhZBJmrWe7,28035,0.0,0.0,0.0,0.0
2xDvpo3PjJajWy7bYTNGTdxhNaVi17Jf2xMw2QDCoHU4udsZqk,69862,0.0,0.0,0.0,0.0
2xDxihW2jQDsZnfoMrY5uKtnE1KXP8DkjHdVMNdrVAZbJScAXw,71980,0.0,0.0,0.0,0.0
2xDzRH8mAdPNTKsPcnSqyEUwY83h4uzjCDrEAQry5ro4biPS53,48709,0.0,0.0,0.0,0.0
2xDzXn15p91ZqyFYLJu3kNHSyFQ319fSioRcgTDsyJ6FsA778E,43285,0.0,0.0,0.0,0.0
2xEBR1xpYnFmAYM67eDhXLVER7WD8Dc19ZXrnU2q6MkhBUDMhx,14492,0.0,0.0,0.0,0.0
2xEEEpLsN35DQrgNzdxntRp96CkeJ9kqMU1i6wB3qopifEosmR,51075,0.0,0.0,0.0,0.0
2xEEgcDkufd3CnBPWPbwSDqby5xtWA2L6h8Fvv68rPJUmYmyn4,83970,0.0,0.0,0.0,0.0
2xEJNTXwdR3LLhnMXqASa7C72tL8dtWovFMzBZ1aL1DkrwNE1f,55736,0.0,0.0,0.0,0.0
2xEMvxNEq3Pjm6snTuRjhFtEUeKznjy334SyTDtG19n4HtTeiJ,46240,0.0,0.0,0.0,0.0
2xENJLjwTF6RupJv2NHsmDp3cXE6jb845RkKb9TJmvrDgZnpAw,1093,0.0,0.0,0.0,0.0
2xERrmAVBC1o6uwXH4Lq4xnmtkJzkraig6EHVTxFH1ivZ5edJB,46399,0.0,0.0,0.0,0.0
2xETkBhwtn5vd7Ra9zSN8EmbRNGHDSGJcG4R3VzD5CkCgDbHJn,44395,0.0,0.0,0.0,0.0
2xEU2XGzKVvKMrS1XzMvTRWkokxLHwmXvmBqNwvdFnDGa74341,81808,0.0,0.0,0.0,0.0
2xEUuHXjaVW1tbBKouMLuWVUvJM1oi8JG4QDBzurWxjgDbSE6C,56587,0.0,0.0,0.0,0.0
2xEYxAN2aMiqaHzf3DCwwkXF4N8FwPtWzxmecZrVx2Gpu9ppC7,28468,0.0,0.0,0.0,0.0
2xEaUuQGyz1RKGTmqFMwSknTkxSdsmouzRurDbDAazg4B5qZcn,26509,0.0,0.0,0.0,0.0
2xEjZr3Q4qDvy7yN1VrXo7Nq199WUDBXC2fEpYzFGLGwVbHiM5,25763,0.0,0.0,0.0,0.0
2xEmrCCrPxLeWCZAbCqMtDpf3wwUHgCdZFSEbUuuQq2QXxKuos,24679,0.0,0.0,0.0,0.0
2xF2HT8wwXqPmdg8JqzpRU4qUXwL8RHgpXxgA4CqezbpcG98f4,56934,0.0,0.0,0.0,0.0
2xFfbwi2kDZL4qHiuFfuxUYcKTbKxYH7iDdiZHxUQPrR83HEWE,5819,0.0,0.0,0.0,0.0
2xFh9GcrBR5uJfW2mv4PrMnWKY7koXUSePQobyw6v3Hynv8FGS,77574,0.0,0.0,0.0,0.0
2xFnSdXSR6uf3upsaWDF9nArfQUhhreTxWbDVeEbJgtDjVLk8b,3613,0.0,0.0,0.0,0.0
2xFnsUitj51rz5PvwzWK8QuqSr8VuvtFZju5YBRNfKbq1oqMNX,21529,0.0,0.0,0.0,0.0
2xFw66yunNiHgBnMRaMQ3JBuRH9kn1VD9ACXgzQWcCRk8Nmt87,1837,0.0,0.0,0.0,0.0
2xFxxLMh65qHp7tb2gBSDmGMKbT7T6xHVfm6Y2PQyHcn2GLUor,22523,0.0,0.0,0.0,0.0
2xFzmb33bZE3ffURn4juuLRUzu7mk8A3ZfDJn1nsMwrtWjbfv3,28086,0.0,0.0,0.0,0.0
2xG2koua7oRhZ2FzxGMZkgQ6h89HiCX52DMTfto5jiCKND975f,21296,0.0,0.0,0.0,0.0
2xG2obnM9iGVdNhFBM7su2fik2XbHRsWgLHqc4iYborcRzw1kP,64517,0.0,0.0,0.0,0.0
2xG5SDKyTiuGEg4dwHwdJn3ZS8nyAKUeWdhH4DXnkpJdnP7BM5,46112,0.0,0.0,0.0,0.0
2xG6Ysq3KoWauYdNv1fC1DTBZjqNzysKToudxy4JjvtQVwkr82,29088,0.0,0.0,0.0,0.0
2xGBnduGBybJoy4TwVLHbB28gJtuRu5kLxfJpeb6PyAKx48P9A,70008,0.0,0.0,0.0,0.0
2xGLEke1PW8fLjYVGJnNqfmQT3tbbaLJHjDMHfk8a8HAS8NoAT,1760,0.0,0.0,0.0,0.0
2xGMrDu46yQ4q9Pffa4V1fj5YaW8gCUdJha8uxC9SmxoZpT6AL,64099,0.0,0.0,0.0,0.0
2xGV6BDmqTaZmhRwXwVLKsf2YXSQG6G5beq39HayTYGpxo1fek,27800,0.0,0.0,0.0,0.0
2xGVTm6mmA7q9iuNuZTRms2NorFJofWaeMQzfsFgBEDu99intR,59101,0.0,0.0,0.0,0.0
2xGYcEpnKJKY9wg8J72c6BKPsWxUMVVf7TNYdBb7pRwiViN5mZ,79450,0.0,0.0,0.0,0.0
2xGaKCWRtvhriDLzSAumbdnv22ZAMM4m5hwBJVFSeUp4VyvAgj,29190,0.0,0.0,0.0,0.0
2xGbsAeN7LsnCUuu7nubvGdUsvTZuPV2WxWxdLAu6b1AkgX5FF,51886,0.0,0.0,0.0,0.0
2xGi9rityfbiZszesbqXAWLgGF4UocXXB16EMfDi7rYhcQ8x79,29183,0.0,0.0,0.0,0.0
2xGkk9qq92z6avjXyTRM2TrTRovcXxNTfAcPHbh51umx29bSC1,40686,0.0,0.0,0.0,0.0
2xGtBdsP9jNBfwfXWJjW5ejQCpsF5BY43dpZ1rdkeLtT4WWo2u,53281,0.0,0.0,0.0,0.0
2xGvNhVuJyySFEPPeHm3vQQX2eGz5fTPxwX9uddDiQbm2zCG7y,65097,0.0,0.0,0.0,0.0
2xGw53iEekLJCugaW9nmXfdbaejnFzMnr7KXFccMJ9YYgiYgV3,24349,0.0,0.0,0.0,0.0
2xGzNdNzuyuiW5Ep9fpadncpZqehbfgeUmbzAZpB3A5ahgkAz8,5280,0.0,0.0,0.0,0.0
2xH1hkAQdMwg5wa3XEhKBFmChK87Qef2ZbnTCaihiHeCS2h2BQ,55094,0.0,0.0,0.0,0.0
2xH6N5CJ23wZNmVZoxVPXS68ZbT1N7kVL5ZzHCKB6T8Dybe3Wc,20380,0.0,0.0,0.0,0.0
2xHCthKQD5jna5EjsxaA6tnffML9GCZ9GZkKecGvLih6a7fa8j,956,0.0,0.0,0.0,0.0
2xHD79oM37n838FgdsYE6Fh4k2xPyJqyLJphBm2vfeDsA7Mx5e,9361,0.0,0.0,0.0,0.0
2xHF9rGXbHntdHNiN8xTShjzW5hFPvNrd6A9ha3JEV2fQ2qsT9,234,0.0,0.0,0.0,0.0
2xHGuAELe1sRN5naYPP9RsxethJPyHjdxCjWJHeoB49pZ69ssn,19598,0.0,0.0,0.0,0.0
2xHNFee15UfEZjHa3ss4eDAZhkGkonMgdGtC9iWjiX55uq88tX,59744,0.0,0.0,0.0,0.0
2xHNZBqp7t6ojhboAPnAVxGZWfXfKZgknyiwvydtV9e6voy1Yz,12637,0.0,0.0,0.0,0.0
2xHNhUbLWG7v6yc19czVpri2a6uweCo9ZzSLGr8eTNuYgsbGzS,44286,0.0,0.0,0.0,0.0
2xHRNUbe4CDKzFVQRrLrWPccKk3RAGJrveoxGYoLYnv4h9a2Wk,13029,0.0,0.0,0.0,0.0
2xHaEdkA7z23whzw9wbhEpFPZVxka9PPWXqve1FDLW4AahopeC,42036,0.0,0.0,0.0,0.0
2xHatSZzYR1a3ZCA9yfEQsX2ACffmYztXLzXEs9PiKYQmfnCyt,20097,0.0,0.0,0.0,0.0
2xHauUCBQSHWzWhHwE8afLSe7nqRdvMxerumrh1yDRicdskpVi,53556,0.0,0.0,0.0,0.0
2xHdjACPnkpZ3BFWEVHvF5WoRq2FJVCQXYBNnT3ThERiBMohfX,39678,0.0,0.0,0.0,0.0
2xHkS9XHNnN5sL5zz2JvZTW48iCg6CCef1e7aML4ahDzva5se9,57195,0.0,0.0,0.0,0.0
2xHpnVPU4LAKr8817d6JKj38hMGvrKrKbs9Rarp5N473z3bre1,41004,0.0,0.0,0.0,0.0
2xJ9afUC5z5M2gV4Lr3T4r7PFYFcj29yaAGbWZXs7dV2ZfAjXN,9299,0.0,0.0,0.0,0.0
2xJHei5dT4RpFSHwsHDkAjrBVzLTEkZnSjwCP5kDq2GtygFZzW,51558,0.0,0.0,0.0,0.0
2xJKLE4ZKXbgmeQY5geBH3mN3k7DwWMfXj36VdiRX3qJPd3tuS,79084,0.0,0.0,0.0,0.0
2xJKmmcJm2HaLEJqLrzZ1dM4Hafr5EfgP5pUzoTy41Hcw7bhT3,57838,0.0,0.0,0.0,0.0
2xJLFYarddqNASRKDgcHcdD8FctcN1rTKAbqy8gsGgUnERRh48,80919,0.0,0.0,0.0,0.0
2xJM9qhtX2zp6RtgdaNhoecR4PRb3U33zCfjYJGQrZetWWpuax,67110,0.0,0.0,0.0,0.0
2xJScAXpaowN7sQAuVcUUW1mUJhG3bc3YVBg4EzgUZWnWDa8mc,60164,0.0,0.0,0.0,0.0
2xJSjxcetV2EneS2jrnPRxZSDMsn8bdyBbWKXMEYP3AaGchL2P,17150,0.0,0.0,0.0,0.0
2xJkdfaJo8UoXv4JnTvHKa7zwM7nHj6ErEdyEEd6Hig9bCUJMz,32544,0.0,0.0,0.0,0.0
2xJq7cWSUt7rQgY1vFUfDxC5X7RknjC6ruEsUCdyiGWpAUWmuX,71434,0.0,0.0,0.0,0.0
2xJvYcpX56LJcn56nn4gQbD9B2Dhx8dzA19377GUK8iMCBHuNu,18301,0.0,0.0,0.0,0.0
2xJzp3vaNt3wTADas5x7QJiAxRDgxWw31qYS53MTD7Zng1WUdc,52111,0.0,0.0,0.0,0.0
2xK5PdQ1suvcgz38vG166HC4ZHNPkDDC7eNaTrKtn28knXkABi,28933,0.0,0.0,0.0,0.0
2xK5d2cz8gcSnxhVaFGphyxSoUuwHPmQdimfAjNGxUE69WFjhN,16230,0.0,0.0,0.0,0.0
2xK9WP5h8kPUTGvfwK21sk77Vn6V4A2rHgjFTGLXiW43Rvjsyh,537,0.0,0.0,0.0,0.0
2xKFRape9VLde84BfAPr8h16Y3D3jxQLiNpFXdUCSvjs6GEKgd,43859,0.0,0.0,0.0,0.0
2xKM8TYNoPDwN3ZRLVx4JyzP6fVJFh7ttaDQxvCUMAw82pLWYR,43676,0.0,0.0,0.0,0.0
2xKNgdHX94W7SxugNa8zqWJPMLUJkzbyW2bH5rMogHeqXr8aVz,6865,0.0,0.0,0.0,0.0
2xKXTph4B9q8MyKjEpVzAUcvTfrnEbKEDMU3ertgHzVB4hY6gQ,36043,0.0,0.0,0.0,0.0
2xKZkocgpwkThyAPxAdo5dbPCF3zzx7yE8rKVRwsdJQX2QXnj8,27822,0.0,0.0,0.0,0.0
2xKerFbJP7jCY785pxxg5kpve1WRu1E3FBMRY4GfH6wJsUDWM5,81943,0.0,0.0,0.0,0.0
